image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,local_image_id,incidence_angle,geometry
10,cf588d33-7244-4bc6-bb38-13f7019cde10,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202212121103256_FR1_PX_E002N49_0801_01200', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-12-12T17:47:41.973117337Z', 'processingDate': '2022-12-12T17:16:10.643Z', 'parentIdentifier': 'DS_PHR1B_202212121103256_FR1_PX_E002N49_0801_01200', 'azimuthAngle': 180.0429348993139, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'a8d5b7bd-1be6-4f92-a18c-cc9e6ecdccc1', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.01530714804851, 'lon': 2.5981891755454107}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '942fa8a3-0f07-4622-ad55-624f6448496c', 'publicationDate': '2022-12-12T17:47:41.973117337Z', 'illuminationElevationAngle': 17.52334257124591, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-12-09T17:47:12.702948713Z', 'incidenceAngleAcrossTrack': -12.01942571026085, 'illuminationAzimuthAngle': 170.2984915407047, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 14.69678776629976, 'incidenceAngle': 18.66616653663849, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202212121103256_FR1_PX_E002N49_0801_01200', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",cf588d33-7244-4bc6-bb38-13f7019cde10,airbus,2022-12-12 11:03:25.681000+00:00,,,83.40543782562182,0.5,HOURS,161650,10,305.728026443675,11,18.66616653663849,"POLYGON ((2.74530882 49.08429465, 2.72417343 49.08374705, 2.57939019 49.07900474, 2.45105764 49.07350982, 2.45136172 48.94619644, 2.47219757 48.947109889999986, 2.58677657 48.95152419, 2.74516231 48.95601982, 2.74532071 49.04587751, 2.74530882 49.08429465))"
11,b85a0179-f6ed-44e9-87d9-679e6eface16,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206271055396_FR1_PX_E002N48_0521_01089', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-11T20:00:37.136897678Z', 'processingDate': '2022-06-27T16:53:57.558Z', 'parentIdentifier': 'DS_PHR1B_202206271055396_FR1_PX_E002N48_0521_01089', 'azimuthAngle': 179.9641239375992, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '35818c96-79fa-4cef-8ad8-409699a00241', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.85676819410696, 'lon': 2.348390262079508}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '5ae969ec-7f0f-4c72-bdfd-17046def0229', 'publicationDate': '2022-07-11T20:00:37.136897678Z', 'illuminationElevationAngle': 62.11176325006927, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-08T17:32:10.758916388Z', 'incidenceAngleAcrossTrack': 3.05273050131402, 'illuminationAzimuthAngle': 150.187398681824, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 13.8505150231667, 'incidenceAngle': 14.15807125950898, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206271055396_FR1_PX_E002N48_0521_01089', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",b85a0179-f6ed-44e9-87d9-679e6eface16,airbus,2022-06-27 10:55:39.681000+00:00,,,29.11416772751265,0.5,HOURS,260390,11,260.5776137564457,143,14.15807125950898,"POLYGON ((2.20815167 48.80076007, 2.24167864 48.80089963, 2.3935199 48.800199269999986, 2.48880351 48.79873547999998, 2.48921132 48.91214680999999, 2.37285138 48.91395229, 2.2075692 48.91467417, 2.20815167 48.80076007))"
12,0b26a7cd-b782-4128-91ef-dc939a2b7012,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202207151107468_FR1_PX_E001N48_1122_02636', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-29T12:59:32.582993314Z', 'processingDate': '2022-07-15T12:05:45.34Z', 'parentIdentifier': 'DS_PHR1A_202207151107468_FR1_PX_E001N48_1122_02636', 'azimuthAngle': 180.0012563594614, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '48d4c797-1234-479b-862b-b91616ae493d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.87888709006097, 'lon': 1.8898646982227723}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '1f5bc55a-8858-4872-afa9-5a404b5d7d1a', 'publicationDate': '2022-07-29T12:59:32.582993314Z', 'illuminationElevationAngle': 60.92635791495165, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-26T12:52:08.092432564Z', 'incidenceAngleAcrossTrack': -15.36942584789766, 'illuminationAzimuthAngle': 154.7825233019964, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 19.23762975641332, 'incidenceAngle': 23.95205034669324, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202207151107468_FR1_PX_E001N48_1122_02636', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0b26a7cd-b782-4128-91ef-dc939a2b7012,airbus,2022-07-15 11:07:46.806000+00:00,,,0.0,0.5,HOURS,60690,12,751.8226475154884,121,23.95205034669324,"POLYGON ((1.73586156 48.71992729, 1.89213436 48.72916842, 2.0424602 48.73653918, 2.04344989 48.82472518, 2.04347739 48.86515328, 2.04387102 48.91611802, 2.04391456 48.96694824999999, 2.04352325 48.98698763, 2.04362095 48.99724788, 2.04354713 49.03797876, 2.02114733 49.0366162, 1.94591055 49.032481199999985, 1.87001458 49.02794412, 1.79433652 49.02260084, 1.76497713 49.0207018, 1.73581484 49.01850807999999, 1.73640355 48.99183444, 1.73654737 48.95146947, 1.73641906 48.94124489, 1.73658243 48.87078181, 1.73631218 48.800268, 1.73586156 48.71992729))"
13,af7d6595-dfaa-4c75-8eea-f67ea60d966e,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-21T11:47:17Z', 'processingDate': '2022-06-07T11:14:09.502Z', 'azimuthAngle': 179.74363660940625, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fcb63a23-3477-43b0-ba36-dbf6d822c86a', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01603102682132', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.87804366426689, 'lon': 2.248616967687564}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '2982ed0f-e059-498f-a648-f9ac2a1f0535', 'publicationDate': '2022-06-07T11:17:18.136502225Z', 'illuminationElevationAngle': 61.49177784170705, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-06-18T11:47:04.086360322Z', 'incidenceAngleAcrossTrack': 9.771437256972524, 'illuminationAzimuthAngle': 152.347665166389, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -12.61525609067241, 'incidenceAngle': 15.393832241029552, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",af7d6595-dfaa-4c75-8eea-f67ea60d966e,airbus,2022-06-07 10:53:45.686000+00:00,,,80.4,0.3,HOURS,424800,13,236.71789505953723,187,15.393832241029552,"POLYGON ((2.14785334 48.9480658, 2.14840102 48.81539345, 2.14839628 48.81456546, 2.14837695 48.80355018, 2.34887768 48.80821753, 2.34886633 48.8191192, 2.34886489 48.81993503, 2.3493806 48.95252329999999, 2.14785334 48.9480658))"
14,fc52dfa8-887c-4a77-ac0d-49530ca38902,pneo,pneo,oneatlas,"{'commercialReference': '000035586', 'qualified': False, 'lastUpdateDate': '2022-08-07T22:49:11Z', 'processingDate': '2022-08-07T22:40:25.159Z', 'azimuthAngle': 101.45089932735718, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '880287af-ff1f-44be-b71f-6dd5ab94ff5a', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00925300999195', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_18', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.870245751863685, 'lon': 2.3381547035593298}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035586_6_1_I_1', 'publicationDate': '2022-08-07T22:46:41.089013292Z', 'illuminationElevationAngle': 17.200947528754323, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-07T22:49:11Z', 'incidenceAngleAcrossTrack': 23.56253637994881, 'illuminationAzimuthAngle': 165.68068969431548, 'format': 'SAFIR', 'internalLine': '6_1', 'incidenceAngleAlongTrack': 5.207985046339106, 'internalReference': 'SAL22029720', 'incidenceAngle': 23.884354181861415, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",fc52dfa8-887c-4a77-ac0d-49530ca38902,airbus,2021-12-09 10:43:00.533000+00:00,,,4.9515027872037685,0.34,MINUTES,448380,14,249.2858491790366,101,23.884354181861415,"POLYGON ((2.22426765 48.94010543, 2.22587846 48.80473365999999, 2.45131864 48.80033898, 2.45204176 48.93466695, 2.22426765 48.94010543))"
15,f1ba135f-ce53-4715-827e-8826c96f0731,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202107141121323_FR1_PX_E002N48_0421_00974', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-07-15T06:00:53Z', 'processingDate': '2021-07-14T11:33:06.849Z', 'parentIdentifier': 'DS_PHR1A_202107141121323_FR1_PX_E002N48_0421_00974', 'azimuthAngle': 180.0506712138888, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '41e0a6df-59a0-433a-84c5-94d7452b02d2', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3163456510292275, 48.863462339608205], 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'mmcat_0066ea8a-be6d-48fe-b12e-76e2e3ce8c9f', 'publicationDate': '2021-07-14T11:36:03.081774609Z', 'illuminationElevationAngle': 62.00990810369483, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-07-13T06:00:35.72544347Z', 'incidenceAngleAcrossTrack': -24.39843935034197, 'illuminationAzimuthAngle': 162.1275075952959, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -33.6699919400442, 'incidenceAngle': 38.86613068776292, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202107141121323_FR1_PX_E002N48_0421_00974', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f1ba135f-ce53-4715-827e-8826c96f0731,airbus,2021-07-14 11:21:32.305000+00:00,,,99.2,0.5,HOURS,423160,15,423.44849631055274,316,38.86613068776292,"POLYGON ((2.128859 48.82659386000001, 2.15503611 48.82265222, 2.19105709 48.81666778, 2.20899107 48.81397830999999, 2.22717984 48.81102760999999, 2.24571048 48.80780407, 2.35642285 48.78921086, 2.50387608 48.76284191, 2.50349142 48.85144324, 2.50299968 48.87773536, 2.50299476 48.90345765, 2.42121928 48.91750424, 2.23720576 48.94761265, 2.13017046 48.9639133, 2.13005472 48.94113762, 2.1301737 48.92823752, 2.12986455 48.87713816, 2.12881522 48.83952894, 2.128859 48.82659386000001))"
16,12214fce-3734-4153-9a20-b716a5dc0267,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205181102314_FR1_PX_E002N49_0507_05320', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-01T12:34:48Z', 'processingDate': '2022-05-18T11:59:35.991Z', 'parentIdentifier': 'DS_PHR1B_202205181102314_FR1_PX_E002N49_0507_05320', 'azimuthAngle': 179.9983695873851, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '53d7e3f7-4acc-4241-b1bc-408f0a1ff1eb', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.27863520456499, 'lon': 2.3626847480340083}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '31acc3d2-f1d9-49eb-96a3-5f1daabfd106', 'publicationDate': '2022-05-18T12:09:30.709468841Z', 'illuminationElevationAngle': 59.15467908220324, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-29T12:32:08.324013547Z', 'incidenceAngleAcrossTrack': -1.532802335744891, 'illuminationAzimuthAngle': 159.0022883207901, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -13.60731712226959, 'incidenceAngle': 13.68709934084667, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205181102314_FR1_PX_E002N49_0507_05320', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",12214fce-3734-4153-9a20-b716a5dc0267,airbus,2022-05-18 11:02:31.430000+00:00,,,42.1,0.5,HOURS,109080,16,1286.9243541686237,199,13.68709934084667,"POLYGON ((2.22202509 48.99859182, 2.32446295 48.999010789999986, 2.50366228 48.9972564, 2.50472686 49.55969352, 2.38720179 49.56091357, 2.22064263 49.56072805, 2.22202509 48.99859182))"
17,5d8d471f-f16b-4993-a6bb-55326970126b,phr,phr,oneatlas,"{'commercialReference': 'SO22042127', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208111058525_FR1_PX_E002N49_0201_02632', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-12T02:53:09.139012934Z', 'processingDate': '2022-08-12T00:56:03.944', 'parentIdentifier': 'DS_PHR1B_202208111059295_FR1_PX_E002N49_0201_02636', 'azimuthAngle': 180.0141902223049, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c37c3c3d-05e6-45a9-9839-a92b8e8adbd8', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.02968671375664, 'lon': 2.1263539414402373}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '2faa1a31-373b-4a49-9df9-a10a91f8896c', 'publicationDate': '2022-08-12T02:53:09.139012934Z', 'illuminationElevationAngle': 54.34188534423257, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-12T02:53:09.139025363Z', 'incidenceAngleAcrossTrack': 0.4254580201137647, 'illuminationAzimuthAngle': 155.6449380438128, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 5.374202858954133, 'incidenceAngle': 5.390821509662164, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208111059295_FR1_PX_E002N49_0201_02636', 'organisationName': 'AIRBUS DS GEO'}",5d8d471f-f16b-4993-a6bb-55326970126b,airbus,2022-08-11 10:59:29.556000+00:00,,,0.0,0.5,MINUTES,295550,17,590.6192484372856,92,5.390821509662164,"POLYGON ((1.98843376 49.16168947, 1.98915069 48.8976728, 2.26347136 48.89768613, 2.26427413 49.1616861, 1.98843376 49.16168947))"
18,fbd9a340-1870-4580-ad4a-c72d7364d794,pneo,pneo,oneatlas,"{'commercialReference': '000028552', 'qualified': False, 'lastUpdateDate': '2022-07-29T09:36:58Z', 'processingDate': '2022-07-01T22:49:38.721Z', 'azimuthAngle': 33.99140469389718, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '06883758-2bd8-452a-b344-95d4e067d4b5', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_01603102529714', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_1', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.60575656139828, 'lon': 2.4851979406615796}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.1.14', 'correlationId': 'PWOI_000028552_5_1_I_1', 'publicationDate': '2022-07-03T13:23:05.228290135Z', 'illuminationElevationAngle': 60.168463221244416, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-07-29T09:36:58Z', 'incidenceAngleAcrossTrack': 5.5590940685585455, 'illuminationAzimuthAngle': 154.5382988754841, 'format': 'SAFIR', 'internalLine': '5_1', 'incidenceAngleAlongTrack': -7.875013563638936, 'internalReference': 'SAL22023359', 'incidenceAngle': 9.541979280118303, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",fbd9a340-1870-4580-ad4a-c72d7364d794,airbus,2022-05-25 10:53:58.241000+00:00,,,100.0,0.31,MINUTES,101358,18,211.0001954861663,153,9.541979280118303,"POLYGON ((2.38777174 48.67096415, 2.38818105 48.53874018, 2.58230698 48.5403951, 2.58262414 48.67275004, 2.38777174 48.67096415))"
19,b9e48087-e70a-408f-a9bd-2233de10a6c1,phr,phr,oneatlas,"{'commercialReference': 'SO22022728', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205061055091_FR1_PX_E002N48_0619_02312', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-09T07:09:13.560342534Z', 'processingDate': '2022-05-09T06:01:52.486', 'parentIdentifier': 'DS_PHR1B_202205061055461_FR1_PX_E002N48_0619_02316', 'azimuthAngle': 180.0078857016569, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '401574ca-3543-43e7-86f2-05c53863877f', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.75231223246869, 'lon': 2.429843185971554}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '724cd2ac-52a9-44f2-9c91-41432ee1d11f', 'publicationDate': '2022-05-09T07:09:13.560342534Z', 'illuminationElevationAngle': 56.32581518415255, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-09T07:09:13.560347156Z', 'incidenceAngleAcrossTrack': 2.060560713515421, 'illuminationAzimuthAngle': 157.1565685454416, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 12.62866081467951, 'incidenceAngle': 12.78516742315817, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202205061055461_FR1_PX_E002N48_0619_02316', 'organisationName': 'AIRBUS DS GEO'}",b9e48087-e70a-408f-a9bd-2233de10a6c1,airbus,2022-05-06 10:55:46.180000+00:00,,,6.87,0.5,MINUTES,538000,19,548.9755140777748,213,12.78516742315817,"POLYGON ((2.29000823 48.87344533000001, 2.2907172 48.63259857, 2.56871309 48.63120462, 2.56967814 48.87189076, 2.29000823 48.87344533000001))"
20,3150b6ee-cfaa-46db-b7c0-610036a292b0,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-03-17T15:12:20Z', 'processingDate': '2022-03-03T15:09:06.44Z', 'azimuthAngle': 179.85163367789323, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '491d33b2-41da-4255-9a55-e90a6eb13fcf', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01234201742828', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.83799876312782, 'lon': 2.1535545714241224}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '6815a0a3-2f05-4de2-9e56-b34a73c8f6ef', 'publicationDate': '2022-03-03T15:14:58.1832865Z', 'illuminationElevationAngle': 31.7320889025657, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-03-14T15:12:07.305657196Z', 'incidenceAngleAcrossTrack': -6.415210230520868, 'illuminationAzimuthAngle': 160.78801526215963, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 19.142757558092125, 'incidenceAngle': 19.811063759595783, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",3150b6ee-cfaa-46db-b7c0-610036a292b0,airbus,2022-03-03 10:58:19.804000+00:00,,,100.0,0.3,HOURS,405000,20,225.47204959165745,254,19.811063759595783,"POLYGON ((2.05160541 48.90315181, 2.05187212 48.76791006, 2.25513716 48.77196892, 2.25550373 48.90806293, 2.05160541 48.90315181))"
21,44613a25-d97b-4fe9-8017-a2215b44120b,phr,phr,oneatlas,"{'commercialReference': 'SO22010730', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202203081057508_FR1_PX_E002N48_0216_01724', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-03-09T09:42:04.573949981Z', 'processingDate': '2022-03-09T08:36:12.690', 'parentIdentifier': 'DS_PHR1B_202203081058278_FR1_PX_E002N48_0216_01728', 'azimuthAngle': 179.9627887135105, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'bda6211e-9442-4a6d-a551-bbc90c3803b3', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.126217537954603, 48.66024717249847], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '8bf0b647-9276-4c9e-ad9a-61b9d9ed7f80', 'publicationDate': '2022-03-09T09:42:04.573949981Z', 'illuminationElevationAngle': 34.90640663680274, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-03-09T09:42:04.573955894Z', 'incidenceAngleAcrossTrack': 5.41048915553865, 'illuminationAzimuthAngle': 160.3434261618103, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -16.77482367151128, 'incidenceAngle': 17.53485244177875, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202203081058278_FR1_PX_E002N48_0216_01728', 'organisationName': 'AIRBUS DS GEO'}",44613a25-d97b-4fe9-8017-a2215b44120b,airbus,2022-03-08 10:58:27.805000+00:00,,,0.0,0.5,MINUTES,239910,21,434.9276206435974,253,17.53485244177875,"POLYGON ((1.98329457 48.75093146, 1.98391216 48.56452118, 2.26860905 48.57011521, 2.2691405 48.75591748, 1.98329457 48.75093146))"
22,4c921a5a-bc08-4e5c-8e73-a79cfb80312e,phr,phr,oneatlas,"{'commercialReference': 'SO21057355', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202109071100053_FR1_PX_E001N48_1116_01574', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-09-08T05:43:32.940224344Z', 'processingDate': '2021-09-08T03:56:46.336', 'parentIdentifier': 'DS_PHR1B_202109071100423_FR1_PX_E001N48_1116_01578', 'azimuthAngle': 180.0168381196664, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '99addc91-6db7-42c3-a37c-d372fb99ee2a', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [1.889883845153809, 48.66142107008937], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'ba2370cf-7da2-4356-b984-5a900b836e68', 'publicationDate': '2021-09-08T05:43:32.940224344Z', 'illuminationElevationAngle': 46.09656741419426, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2022-09-08T05:43:32.940229713Z', 'incidenceAngleAcrossTrack': -3.949067489440532, 'illuminationAzimuthAngle': 161.7778635759704, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 23.06085196193782, 'incidenceAngle': 23.3300306194822, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202109071100423_FR1_PX_E001N48_1116_01578', 'organisationName': 'AIRBUS DS GEO'}",4c921a5a-bc08-4e5c-8e73-a79cfb80312e,airbus,2021-09-07 11:00:42.306000+00:00,,,0.0,0.5,MINUTES,17710,22,438.67273375765564,311,23.3300306194822,"POLYGON ((1.74258424 48.7495108, 1.74322253 48.56742035, 2.03657982 48.57313452, 2.03718345 48.75535078, 1.74258424 48.7495108))"
